"","ROW_NAMES","SARS.CoV2_E","SARS.CoV2_M","SARS.CoV2_N","SARS.CoV2_nsp1","SARS.CoV2_nsp2","SARS.CoV2_nsp4","SARS.CoV2_nsp5","SARS.CoV2_nsp5_C145A","SARS.CoV2_nsp6","SARS.CoV2_nsp7","SARS.CoV2_nsp8","SARS.CoV2_nsp9","SARS.CoV2_nsp10","SARS.CoV2_nsp11","SARS.CoV2_nsp12","SARS.CoV2_nsp13","SARS.CoV2_nsp14","SARS.CoV2_nsp15","SARS.CoV2_orf3a","SARS.CoV2_orf3b","SARS.CoV2_orf6","SARS.CoV2_orf7a","SARS.CoV2_orf8","SARS.CoV2_orf9b","SARS.CoV2_orf9c","SARS.CoV2_orf10","SARS.CoV2_Spike","clusterNum","tsne1","tsne2"
"1516","TRIM59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.10625,0,0,0,0,0,0,0,0,7,-24.0095340769634,14.323031487741
"1517","ZBTB8OS",0,0,0,0,0,0.7302648,0,0,0,0,0,0,1.148293,0,0,0,0,0,0,0,0,0,0,0.8681166,0,0,0,6,0.720569957939047,-18.6510411550892
"1518","LRRC8A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.382975,0,0,2,7.74417484498745,27.8971513483915
"1519","UBR1",0,0,0,0,0,0,0,0,0,0,-0.2859173,0,0,0,0,0,0,0,0,0,0,0,19.67721,0,0,0,0,5,30.0340283554224,-44.251294048566
"1520","UBR2",0,0,0,0,0,34.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.36486,0,0,0,0,5,31.4361942004412,-48.4504943357775
"1521","ANKHD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20248,0,0,0,0,0,0,0,0,0,0,0,0,8,4.30818653070104,-43.2863569932972
"1522","SUGP2",0,0,2.990747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-33.8839105655469,19.5172527326223
"1523","RHOT2",0,6.668454,0,0,0,0,0,0,0,1.501399,0,0,0,0,0,0,0,0,0,0,0,0,-0.1365818,0,0.6703477,0,0,2,31.4003910317314,13.4371974739163
"1524","RHOT1",0,1.118216,0,0,0,0,0,0,0,1.77788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35.856721341824,-7.19303608462146
"1525","SLC35F2",0,0.09079525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.500824,0,0,2,26.5657051344026,36.6066473374711
"1526","PNPLA6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.382975,0,0,2,8.20984368510045,27.1190509150668
"1527","RAVER1",0,0,0,0,0,10.47355,0,0,0,0,0,0,0,0,0,0,0,0,10.42223,0,0,0,0,0,0,0,0,1,-23.11797674342,11.7435454336269
"1528","FTSJ3",0,0,1.702561,0,-0.00249549,0,0,0,0,0,14.73906,0.05614212,0,0,0,0,0,0,0.8146323,0.4411751,0,0,0,0,0,0,0,7,-46.9906975332842,30.5645898637991
"1529","TMEM192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.447117,0,0,2,22.5847004405738,37.4336070140994
"1530","SRRM1",0,0,0,0,0,0,0,0,0,0,0,0,0,12.24209,0,0,0,0,0,0,0,0,0,0,0,0,10.96529,1,-10.5707710721386,-19.0976511671472
"1531","GSPT2",0,0,0,0,0,2.218729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6.33494012628218,-8.29925489940474
"1532","CCDC13",0,0,0,0,0,0,0,0,0,0,0,0,0.8658399,0,2.79801,0,0,0.9583393,0,0,0,0,0,1.663558,0,0,0,8,4.02443029951821,-46.3909526407502
"1533","TRMT44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838226,0,0,0,0,5,16.7020742488,-18.2158062568374
"1534","C1orf174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7450025,0.3385354,0,0,0.6310956,0,0,0.5528877,0,0,0,0,0,8,3.59727031956095,-42.4099143961795
"1535","TCEAL8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.369688,0,0,0,0,0,0,0,0,0,0,4,-33.391580342379,-14.6576435593751
"1536","PM20D2",0,0,0,0,0,0,0,0,0.8089595,0,0,0,0,0,0,0.5672739,0,0,0,0,0,0,0,0,0,0,0,6,-3.55811958714902,3.7483445328921
"1537","KIAA2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.745309,0,0,2,18.1258262534213,37.7390328580784
"1538","CHPF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.40225,0,0,0,0,5,29.6782063727881,-41.8973429435518
"1539","TRMT2A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838226,0,0,0,0,5,17.127495175882,-17.6306929017891
"1540","SELENOH",0,0,0,0,0,0,0,0,0,0,11.37211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-43.9927742924503,33.2324762054325
"1541","RDH10",0,0.5782341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.220558,0,0,2,25.6022524140516,35.7901161796666
"1542","RBIS",0.7790474,-0.4393508,0,0,1.666432,0,0,0,0,0,0,1.145467,1.960892,1.048807,0.419423,-0.4058286,0,1.23328,0.6813095,1.280877,3.832662,0.02937154,0,0.4766348,-0.6389999,0,0.7128864,6,4.89398878608106,4.71472238854305
"1543","VKORC1L1",0,6.354206,0,0,0,0.01419149,0,0,5.25122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6965519,0,0,2,28.7993387663235,16.6390299093012
"1544","SPART",0,0,0,0,0,0,0,0,0,0,0,51.43834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-40.5852977749077,-27.6989296161499
"1545","PUSL1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.620236,0,0,0,0,5,28.9754722910676,-35.2386393234216
"1546","CCAR2",0,0,0,0,0,0.9669333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.706694,0,0,0,0,5,29.0267984409859,-36.9755465763328
"1547","NDUFAF2",0,0,0,0,0,0,0,0,0,10.0401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46.8462746841062,-10.4074221779467
"1548","NUP93",-0.5343651,13.33204,0,0,0,2.947122,0,0,-1.726601,-0.1628204,-4.713323,-0.1922824,0,3.455427,0,0,0,0,-1.392551,-0.2871954,-0.2916766,24.98299,1.899428,-0.9128516,19.18181,0.5401804,-0.5669518,2,39.4132669016514,21.8420085704913
"1549","STK11IP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.540079,0,0,0,0,5,24.4464494509113,-23.9472973155589
"1550","GHDC",0,0,0,0,0,0,0,0,0,0,0,0,1.144976,0,0,0,0,0,0,0,0,0,0,0,1.114655,0,0,6,0.626262027820454,-16.0896499968048
"1551","ABHD12",0,0,0,0,0,-0.1591423,0,0,0,1.259185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.27159,0,0,2,40.7670183031369,28.7045027955026
"1552","GPD1L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.729269,0,0,0,8,1.33211181082782,-27.9331146283455
"1553","SLC35F6",0,0,0,0,0,0,0,0,0.5026076,1.630377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7710634,0,0,3,37.0784931118076,-6.81792385253126
"1554","SLC43A2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6811669,0,0,6,0.560771130419359,-4.63513928068227
"1555","CLIP4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.852624,0,0,0,0,0,0,0,0,0,0,0,4,-29.8548168887488,-36.2821600482198
"1556","GTPBP8",0,0,0,0,0,0,2.992073,4.23452,0,0.2810749,0,2.376569,1.870316,0,0,0,0.8363612,0,0,0,0,0,0,0,0,0,0,1,-26.0594607980598,-9.23586770616429
"1557","ZCCHC7",0,0,0,0,0,0,0,0,0,0,2.133604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-21.3355041610974,31.7311003966037
"1558","RYBP",2.801023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-11.9719871557889,-6.79160499617968
"1559","NIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.439,0,0,0,0,0,0,0,0,0,0,0,4,-29.696094321385,-47.8518804114516
"1560","PIP4P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6811669,0,0,6,-0.599029173930709,-6.76265540939946
"1561","CHCHD4",0,0,0,0,0,0,0,0,0,0,0,4.46201,0,0,0,0,0,0,0,0,0,0,0.9691242,0,0,0,0,4,-17.0145665359803,-28.1748049963286
"1562","ARHGEF39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4334704,1.297155,0,0,0,0,0,0,0,0.3186248,0,0,4,-31.8682112156945,-15.8223218859611
"1563","CBR4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.701853,0,0,0,0,5,20.7169944481731,-20.9924248572914
"1564","MMGT1",0.1509738,0.8816024,0,0,0,3.595032,0,0,2.44643,0,0,0,0,0,0,0,0,0,1.289318,0,2.753481,1.603306,0,0,0.2856349,0.3506131,0,6,9.00988291082296,-6.50518250661003
"1565","ZCCHC9",0,0,0,0,0,0,0,0,0,0,0.7040893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-17.5444357105468,26.7319606083538
"1566","CERS5",0,0,0,0,0,0,0,0,0,0.644443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.778963,0,0,2,12.7992831932691,34.447327349415
"1567","WDTC1",0,0,0,0,0,0,0,0,0,0,4.267208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-30.8258291936779,35.1571486460154
"1568","SMIM20",0,0,0,0,0,0,0,0,0,0.7385521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.114655,0,0,2,8.41429634117211,18.9499357635592
"1569","CISD2",0,-0.2059446,0,0,0,0,0,0,0.8755112,3.541636,0,0,0,0,0,0,0,0,-0.02606526,0,0,0,0,0,8.676818,0,0,2,36.8007490410109,35.5435454361331
"1570","JAGN1",0,0.09079525,0,0,0,0,0,0,0,2.368373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.823423,0,0,3,38.66731100161,-6.16181550120891
"1571","PARP16",0,0,0,0,0,0,0,0,0,4.45111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41.8356273692898,-9.77995349632793
"1572","SLC15A4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6811669,0,0,6,-0.341932294925269,-6.40537671751317
"1573","KRTCAP2",0,1.380363,0,0,0,0,0,0,3.420035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.295703,0,0,2,13.7449983529586,17.5113373543681
"1574","OTUD6B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7960125,0,0,0,0,0,0,0,0,0,0,0,4,-27.1484477823388,-20.7933837609376
"1575","FITM2",0,0.1849043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.145977,0,0,2,21.085228030439,37.8479236075761
"1576","C1orf52",0,0,0,0,0,0,3.45314,0,1.370771,0,0,0,0,1.720285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-27.967817299401,-6.66638706988205
"1577","NATD1",0,0,0,0,3.097827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.515162,0,0,0,0,0,0,5.099424,1,-12.9768907657718,4.85904821312674
"1578","ARL6IP6",0,-0.1776378,0,0,0,0.1356676,0,0,0,0,0,0,0,0,0,0,0,0,14.23465,0,0,0,0,0,-0.08582358,0,0,7,-24.6645041382264,14.1407199791747
"1579","CDKN2A",0,0.1944173,0.6155933,0.7890226,0,0.175362,0,0,0,0,-0.2133555,0,0,0,0,0,0,0,0.1711279,0,0,0.09291994,1.534533,0,0.3926688,0,0,5,18.4085780106145,-20.7536311505212
"1580","EMC1",0,0,0,0,0,0.1747423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.896019,0,2.167876,0,0,5,30.8376264565049,-32.0316664133452
"1581","ADGB",0,0,0,0,0,0.6353297,0,0,0,0,0,0,1.053358,0,0,0,0,0,0.6310956,0,0,0.5528877,0,0,0,0,0,6,0.805033252002344,-17.8543274503007
"1582","DDX51",0,0,-0.03626415,0,0,0,0,0,0,0,14.61277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-47.296935363764,31.0582777672036
"1583","CEP112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.620331,0,0,0,0,0,0,0,0,0,0,0,4,-29.1953622214498,-33.3987032313444
"1584","ARL10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.809451,0,0,2,27.5400168778043,36.2762217971213
"1585","COX18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6811669,0,0,6,0.547291793710678,-5.95221586755272
"1586","SLC25A29",0,1.064663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.242616,0,1.398971,0.3736018,0,5,23.5027099689201,-14.850131305642
"1587","ZNF709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20248,0,0,0,0,0,0,0,0,0,0,0,0,8,4.30793309032192,-43.2856041457839
"1588","C12orf29",0.7850109,0,0,0,0.58851,0,0,0,0,0,0,0,0,1.723627,0,0.883418,0,0,0,0,0,0,0,0,0,0,0,1,-9.60020722173422,-11.9384739348994
"1589","EIF1AD",0,0,0,0,0,0,3.45984,0,0,0,0,0.6488018,0,0,0,0,0,0,0,0,0,0.4174217,0.2452829,0,0,0,0.7540783,1,-28.1173191885284,-6.08551700792369
"1590","KRI1",0,0,1.902732,0,0,0,0,0,0,0,8.543592,0,0,0,0,0,0,0,0.113765,0,0,0,0,0,0,0,0,7,-39.8403748054232,33.6007627196193
"1591","ZNF511",0,0,0,0,2.402066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-20.5736265854706,-1.70147031620738
"1592","SPATA5",0,1.582624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18.9280603826372,8.25334408403337
"1593","DTWD2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3653696,3.685747,0,0.03617171,0,0,5,26.2271564574185,-27.3965416354527
"1594","XXYLT1",0,0,0,0,0,0,0,0,0,2.242288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37.3333870141505,-8.81962055168609
"1595","COLGALT1",0,0,0,34.29108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.454867,0,0,0,0,1,-35.1279636475441,2.62322425882741
"1596","SUMF2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838226,0,0,0,0,5,17.1365959341661,-17.6286503928091
"1597","UBAC2",0,1.638687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.39277,-0.046384,0,0,6.060478,1.453647,0,6,7.07874271025386,7.87426799044745
"1598","TMEM87A",0,0,0,0,0,0,0,0,0.3927028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.822842,0,0,2,24.6178219395117,37.862375568431
"1599","RDH13",0,1.314304,0,0,0,0,0,0,0,0.7385521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17.4936132272623,6.39443262006488
"1600","HSD17B11",0,0.1517277,0,0,0,0,0,0,0,0.8113918,0,0,0,0,0,0,0,0,0,0,0,0,-0.1002451,0,6.86099,0,0,2,32.5845156609421,35.5334694418027
"1601","TXNDC5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.64272,0,0,0,0,5,29.8653362947915,-46.4313429543534
"1602","ATAD1",0,0.5044839,0,0,0,-0.02148972,0,0,-0.07659853,8.730553,0,0,0,0,0,0,0,0,0,0,0,0,-0.08602296,0,3.327072,0,0,3,46.8958392696749,-9.17901007859085
"1603","SLC38A9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.745309,0,0,2,18.5161438559221,38.8318963419958
"1604","SCCPDH",0,0,0,0,0,0,0,0,0,7.797809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45.4327930244785,-10.3033107736973
"1605","LEMD2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.447117,0,0,2,22.7793036033697,38.144224352516
"1606","FAM98A",0,0,10.66004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2652369,0,0,0,0,0,0,0,0,7,-39.6864848858027,21.748174022613
"1607","DAGLB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.745309,0,0,2,17.5072503426323,37.4021340420851
"1608","CHST14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.433533,0,0.3153082,0,0,5,19.614756101031,-19.5528141426035
"1609","DYNC2H1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.745309,0,0,2,17.3367311887556,37.9926144951112
"1610","MAPK1IP1L",0,0,0,0,0,1.077458,0,0,1.841627,0,0,0,0,0,0,0,0,0,1.068861,2.16158,0,0,0,0,0,0,1.59359,1,-11.5199076351926,3.01371214189727
"1611","C1orf131",0,0,0,0,0,0,0,0,20.97408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-0.45410517140209,15.0149880983592
"1612","TENT4B",0,0,0,0,0,0,0,0,0,0,2.133604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-21.8427822133591,32.0914410996558
"1613","TNRC6A",0,0,0,0,0,0,0,0,0,0,0,1.909207,0,0,3.131054,0,0,0,0,0,0,0,0,0,0,0,0,8,4.79993032165559,-47.1356008723832
"1614","DIPK2A",0,0,0,0,0,4.24608,0,0,0,1.011647,0,0,0,0,0,0,0,0,0,0,0,0,4.688636,0,3.777463,0,0,5,30.7272644576486,-23.4305409551605
"1615","TMEM161B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.064142,0,0,2,10.1491764204418,35.5867387570719
"1616","CNNM3",0,0,0,0,0,0,0,0,0,0,-0.3340838,0,0,0,0,0,0,0,0,0,0,0,12.68918,0,0.9012141,0,0,5,29.6528257803068,-40.9689007528707
"1617","MCU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.064142,0,0,2,10.6598684663043,35.3088990502254
"1618","NGDN",0,0,0,0,0,0,0,0,0,0,7.830327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-39.2547693433707,35.4482184756621
"1619","SLC30A7",0,9.14094,0,0,0,0.6466493,0,0,0.02968903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5365365,0,0,2,33.0970422481873,14.1131812832244
"1620","LPCAT1",0.1058833,3.344133,0,0,0,0,0,0,-0.2360268,1.171422,0,0,0,0,0,0,0,0,0,0,0,0.3106018,0.9642325,0,8.075051,-0.1061015,0,2,33.6123578694425,27.3210341356783
"1621","TOR1AIP2",0,0.4630079,0,0,0,0,0,0,0.5661125,1.447581,0,0,0,0,0,0,0,0,0,0,0,0.5106177,1.92682,0,0.1650241,0.8299002,0,5,27.8149945246706,-17.5367488243472
"1622","CMAS",0,0,0,0,0,0,0,0,0,0,4.971298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-32.5973078458834,35.863842271834
"1623","OR4D6",0,0,0,0,0,0,0,0,0,0,2.133604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-21.3702316102988,32.0646647597019
"1624","TTLL11",0,-0.2115807,0,0,0,0.6810158,0,0,0,0.1133285,0,0.2506626,0.5197529,0,0.2113975,0.07843334,0,1.717542,0.09749052,0,0.460779,0.01928257,0.1641395,0.9608967,-0.3099153,0.1765411,0,1,-20.3089821400434,-13.8303419392861
"1625","DDX55",0,0,0,0,0,0,0,0,0,0,3.563119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-28.6359068904758,34.8802368698415
"1626","MFSD8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.447117,0,0,2,22.5580070934445,37.4839482262437
"1627","THOC2",0,0,0,0,0,0,0,0,5.53577,0,0,0,0,10.61841,0,0,0,0,0,0,0,0,0,0,0,0,12.28113,1,-10.7392551813654,-19.1629784942873
"1628","WDR36",0,0,0,0,0,0,0,0,0,0,16.539,0,0,0,0,0,0,0,1.750135,0,0,0,0,0,0,0,0,7,-48.3891813941136,30.1544814276471
"1629","COQ8A",0,15.46393,0,0,0,0.2396655,0,0,-0.03921851,0.2983882,-1.708192,0,0,-0.01464471,-0.3780586,0,0,0,-0.4919655,0.04623956,0,2.499475,0.5850829,0,5.224675,0.6182823,0,2,36.2070021329909,15.0774923592599
"1630","SNIP1",1.060562,0,17.94992,0,0,0,0,0,0,0,-0.3109457,0,0,0,0.1115369,0,0,0,-0.002370025,0,0,0,0,0,0,0,0.2560786,7,-41.0554307133782,21.341353120372
"1631","GADD45GIP1",0,0,0,0,0,0,0,0,3.14454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-2.79118620661622,8.37864320397756
"1632","FAM76A",8.228989,0,0,0,0,0,0,0,5.462626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.965333,1,-14.9223572036649,-2.77523517049699
"1633","GDAP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6811669,0,0,6,-1.50677465978376,-6.46361193116179
"1634","SLC35B2",0,0.2463931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45053,0,0,2,16.3735093642013,37.5473849884862
"1635","PUM2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20248,0,0,0,0,0,0,0,0,0,0,0,0,8,4.30816095536896,-43.286314689135
"1636","KLHDC4",0,0,0,0,0,0,0,0,0,0,0.2867253,0,0,5.024942,0,0.1104179,0,4.384863,0,0,1.44199,0,0.196124,0,0,0,0,1,-13.7010607563461,-16.2802412836566
"1637","SLC35G2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.064142,0,0,2,10.0968610754663,35.8830150356627
"1638","PIGX",0,1.920962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.089383,0,-0.08167262,0,0,5,28.4194399644229,-26.2041210770836
"1639","TMEM254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6811669,0,0,6,-0.661348926313364,-3.84202971022236
"1640","SLC25A40",0,-0.01451996,0,0,0.3890858,0,0,0,0,0,0,0,0,0.4158253,0,0,0,0,0,0,0,0,0,0,4.669182,0,0,2,27.3453604235497,36.9151677000665
"1641","TLCD3A",0,1.668979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.370995,0,0,2,14.5115499577291,21.4349200374085
"1642","PIP4K2C",0,0,0.7582079,0,0,0,0,0,0,0,0,0,0,0,0,0.5672739,0,0,0,0,0,0,0,0,0,0,0,7,-32.1481940891646,17.2525803329057
"1643","RDH11",0,0,0,0,0,0,0,0,0,1.104411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32.9109193279214,-8.55478907270957
"1644","CIP2A",0,0.1865584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.536145,0,0,0.08822381,0,0,6,20.2473573083636,-1.81507891707871
"1645","STT3B",0,-0.4410628,0,0,0,0.2150976,0,0,1.116803,0,0,0,0,0,0,0,0,0,0,0,0,4.71092,1.286418,0,7.595307,0,0,2,31.1360875778582,29.718855708924
"1646","HM13",0,1.440442,0,0,0,0.9764836,0,0,3.005269,4.32801,0,0,0,0,0,0,0,0,0,0,0.3154353,0.2185417,0,0,0.8444741,0,0,3,42.7322080783906,-6.71224892418345
"1647","DYNC2LI1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6811669,0,0,6,-0.693701758040326,-4.27925575760436
"1648","MIPOL1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.41886,0,0,0,0,0,0,0,0,0,0,0,4,-28.6421683672559,-44.431410999291
"1649","NEK9",0,0,0,0,0,0,0,0,0,0,0,146.7517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-42.2512833711441,-28.1261429969893
"1650","DNAH3",0,0,0,0,0,0,0,0,0,0,2.133604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-21.538167924794,31.3263788283482
"1651","MGARP",0,1.061934,0,0,0,0,0,0,0,0.3094888,0,0,0,0,0,0,0,0,0,0,0,0,2.927027,0,0.2435268,0,0,5,27.7174562536294,-25.8051340178379
"1652","DDX54",0.1430963,0,2.791974,0,0,0,0,0,0,0,19.87498,0,0,0,0,-0.4404993,0,0,0,0,0.2153495,0,0,0,0,0,0,7,-49.8128559628789,27.2162553180308
"1653","BRIX1",0,0,11.68876,0,0,0,0,0,0,0,27.41346,0,0,0,0,0,0,0,-0.1592598,0,0,0,0,0,0,0,0,7,-50.860803845018,23.1174385976896
"1654","NEK7",0,0.7795015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.695858760835,0.164135815632179
"1655","GPX8",0,0,0,0,0,2.382195,0,0,0,12.79121,0,0,0,0,0,0,0,0,0,0,0,0,2.302161,0,0.7187881,0,0,3,48.3660352834696,-10.5207191232522
"1656","NUP210",0,0,0,0,0,15.79006,0,0,-0.2067379,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84154,0,-0.5982131,0,0,5,26.3460237743343,-42.1533834847659
"1657","PIGO",0,-0.2582411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.80737,0,0,2,38.4755728327332,30.7676190904858
"1658","GANC",0,4.724252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28.6243685210196,12.336669549715
"1659","IPO4",0,10.00461,0,0,0,-0.7385121,0,0,-0.6525547,-0.666616,-1.527726,0,0,-0.4804059,0,0,0,0,0,0,0,30.07006,-1.473237,0,27.28539,0,0,2,39.4259910349124,22.3038862507236
"1660","ZNF384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.088573,0,0,0,0,0,0,0,0,1,-14.1430574475374,14.5248178963601
"1661","NOC3L",0,0,2.249179,0,0,0,0,0,0,0,22.8255,0,0,0,0,0,0.3463087,0,-0.2248156,0,0,0,0,0,-0.2280258,0,0,7,-51.1067959406147,26.5002466575326
